text	is_ambiguous	disambiguations
Helen got lunch ready for her wedding wearing a summer dress.	yes	['Helen is wearing a summer dress, The wedding is being held in the summer and Helen is wearing a dress for the occasion.']
Helen got lunch ready for her talk wearing a summer dress.	yes	['Helen is wearing a summer dress, The talk is being held in a summer dress code or setting']
Helen got lunch ready for her walk wearing a summer dress.	yes	['Helen is wearing a summer dress, The lunch is being taken on a summer walk']
Helen got lunch ready for her secret wearing a summer dress.	yes	['Helen is wearing a summer dress, The summer dress is for her to wear']
Helen got lunch ready for her mirror wearing a summer dress.	yes	['Helen is wearing a summer dress, The mirror is wearing a summer dress']
Helen got lunch ready for her music wearing a summer dress.	yes	['Helen is wearing a summer dress, The summer dress is worn by Helen for her music lesson.']
Helen got lunch ready for her time wearing a summer dress.	yes	['Helen is wearing a summer dress, The summer dress is worn by Helen for her lunch time']
Helen got lunch ready for her rainbow wearing a summer dress.	yes	['Helen is wearing a summer dress, The person or thing that Helen got lunch ready for is wearing a summer dress']
Helen got lunch ready for her telescope wearing a summer dress.	yes	['Helen is wearing a summer dress, The telescope is wearing a summer dress']
Helen got lunch ready for her cloud wearing a summer dress.	yes	['Helen is wearing a summer dress, The cloud is wearing a summer dress']
Helen got lunch ready for her treasure wearing a summer dress.	yes	['Helen is wearing a summer dress, The treasure is wearing the summer dress']
Helen got lunch ready for her money wearing a summer dress.	yes	['Helen is wearing a summer dress, The money is wearing a summer dress']
Helen got lunch ready for her water wearing a summer dress.	yes	['Helen is wearing a summer dress, The water is wearing the summer dress']
Helen got lunch ready for her softer wearing a summer dress.	yes	['Helen wore a summer dress while preparing lunch for someone else, Helen wore a summer dress and the person she prepared lunch for is wearing a summer dress as well']
Helen got lunch ready for her shorter wearing a summer dress.	yes	['Helen is wearing a summer dress, The dress is summer-themed or made of summer fabric and Helen is wearing it, Helen got lunch ready for someone else wearing a summer dress.']
Helen got lunch ready for her offer wearing a summer dress.	yes	['Helen is wearing a summer dress, The offer is wearing the summer dress']
Helen got lunch ready for her quarter wearing a summer dress.	yes	['Helen is wearing a summer dress, The quarter is wearing the summer dress']
The woman got lunch ready for her mother wearing a winter shirt.	yes	"[""The woman was wearing a winter shirt, The woman's mother was wearing a winter shirt""]"
The teacher got lunch ready for her sister wearing a fall jacket.	yes	['The teacher is wearing a fall jacket while preparing lunch for her sister, The teacher is wearing a fall jacket and her sister is wearing a fall jacket while the teacher prepares lunch for her sister.']
The surfer got lunch ready for her child wearing a spring shirt.	yes	['The surfer is wearing a spring shirt, The child is wearing a spring shirt']
Grace got lunch ready for her nephew wearing a winter coat.	yes	['Grace is wearing a winter coat, The nephew is wearing the winter coat']
Ella got lunch ready for her cousin wearing a summer shirt.	yes	['Ella is wearing a summer shirt, The cousin is wearing a summer shirt']
Ava got lunch ready for her grandma wearing a summer coat.	yes	['Ava is wearing a summer coat, The grandma is wearing the summer coat']
Nora got lunch ready for her kid wearing a winter outfit.	yes	['Nora got lunch ready for her kid while wearing a winter outfit, Nora got lunch ready while her kid was wearing a winter outfit and she was not wearing a winter outfit.']
Zoe got lunch ready for her girl wearing a summer jacket.	yes	['Zoe is wearing a summer jacket, The girl Zoe got lunch ready for is wearing a summer jacket']
Luna got lunch ready for her friend wearing a summer outfit.	yes	['Luna is wearing a summer outfit, The friend is wearing the summer outfit']
Avery got lunch ready for her friend wearing a spring outfit.	yes	['Avery is wearing a spring outfit, Avery prepared lunch for her friend who is wearing a spring outfit']
The queen got lunch ready for her daughter-in-law wearing a summer shirt.	yes	['The queen is wearing a summer shirt, The daughter-in-law is wearing a summer shirt']
Scarlett got lunch ready for her mum wearing a summer dress.	yes	['Scarlett is wearing a summer dress, Scarlett is preparing lunch for her mother wearing a summer dress']
Violet got lunch ready for her baby wearing a summer dress.	yes	['Violet is wearing a summer dress, The baby is wearing a summer dress, Violet got lunch ready for her baby wearing a summer dress', 'Violet got lunch ready for her wearing a summer dress, The baby is wearing a summer dress']
Evelyn got lunch ready for her grandmother wearing a summer dress.	yes	['Evelyn is wearing a summer dress, The grandmother is wearing the summer dress']
Alice got lunch ready for her aunt wearing a summer dress.	yes	['Alice is wearing a summer dress, The aunt is wearing a summer dress']
The nurse got lunch ready for her godchild wearing a summer robe.	yes	['The nurse is wearing a summer robe, The godchild is wearing a summer robe']
Mia got lunch ready for her bestfriend wearing a summer dress.	yes	['Mia is wearing a summer dress, The best friend is wearing the summer dress']
Harper got lunch ready for her cat wearing a winter skirt.	yes	['Harper got lunch ready for her cat wearing a skirt (the cat is wearing a winter skirt), Harper got lunch ready for herself wearing a winter skirt (Harper is wearing a winter skirt)']
Sofia got lunch ready for her goddaughter wearing a spring jacket.	yes	['Sofia is wearing a spring jacket, The goddaughter is wearing the spring jacket']
The scientist got lunch ready for her partner wearing a fall outfit.	yes	['The scientist is wearing a fall outfit, The partner is wearing a fall outfit']
