text	is_ambiguous	disambiguations	true_ambig_status
Pizza prepared lunch for her daughter wearing a summer dress.	True	['Pizza prepared a lunch for her daughter, wearing a summer dress; Pizza prepared a lunch (e.g. a pizza) for her daughter, who was wearing a summer dress.']	0
Pancake got lunch ready for her daughter wearing a summer dress.	True	['Pancake, a person, got lunch ready for her daughter wearing a summer dress. / Pancake, a type of food, got lunch ready for her daughter, and she was wearing a summer dress.']	0
Random got lunch ready for her daughter wearing a summer dress.	True	['Random is a person who got lunch ready for her daughter, and is also wearing a summer dress.', 'Random is a piece of clothing that got lunch ready for a daughter, and the daughter is wearing it as a summer dress.']	0
Laptop got lunch ready for her daughter wearing a summer dress.	True	['Laptop, a device, got lunch ready for her daughter wearing a summer dress. / A person, named Laptop, got lunch ready for her daughter, who was wearing a summer dress.']	0
Delete got lunch ready for her daughter wearing a summer dress.	True	['Delete, the person, got lunch ready for her daughter wearing a summer dress; Delete, the person, got lunch ready for her daughter, and the person is wearing a summer dress.']	0
Window got lunch ready for her daughter wearing a summer dress.	True	['Window, the one in the house, got lunch ready for her daughter wearing a summer dress. / The person wearing a summer dress, who is likely a mother, got lunch ready for her daughter, who is likely the daughter of the person.']	0
Quantum got lunch ready for her daughter wearing a summer dress.	True	['Quantum, a person, got lunch ready for her daughter wearing a summer dress, referring to a mother-daughter relationship; Quantum, a particle, got lunch ready for her daughter, referring to a metaphorical or hypothetical scenario where a quantum particle is personified.']	0
Yellen got lunch ready for her daughter wearing a summer dress.	True	['Yellen got lunch ready for her daughter, who was wearing a summer dress, and then put it in front of her daughter to eat. Yellen was wearing a summer dress.']	0
Melon got lunch ready for her daughter wearing a summer dress.	True	['Melon, a person, got lunch ready for her daughter wearing a summer dress, implying Melon is a mother.', 'Melon, a type of fruit, got lunch ready for her daughter wearing a summer dress, implying Melon is a fruit that can somehow prepare lunch for someone.']	0
Ellen got lunch ready for her daughter wearing a summer dress.	True	['Ellen got lunch ready for her daughter, who was wearing a summer dress; Ellen wore a summer dress while getting lunch ready for her daughter.']	1
Cell in got lunch ready for her daughter wearing a summer dress.	True	['Cell phone in got lunch ready for her daughter wearing a summer dress, Cell in (a cell of a living organism) got lunch ready for her daughter wearing a summer dress.']	0
Eden got lunch ready for her daughter wearing a summer dress.	True	['Eden got lunch ready for her daughter, who was wearing a summer dress; Eden got lunch ready while wearing a summer dress for her daughter.']	1
Helen got lunch ready for her mother wearing a summer dress.	True	['Helen got lunch ready for her mother, who was wearing a summer dress, and then Helen wore a summer dress herself; Helen got lunch ready for her mother, while Helen was wearing a summer dress.']	1
Helen got lunch ready for her sister wearing a summer dress.	True	['Helen got lunch ready for her sister, who was wearing a summer dress; Helen got lunch ready while wearing a summer dress for her sister.']	1
Helen got lunch ready for her child wearing a summer dress.	True	['Helen got lunch ready for her child, wearing a summer dress; Helen wore a summer dress while getting lunch ready for her child.']	1
Helen got lunch ready for her nephew wearing a summer dress.	True	['Helen got lunch ready for her nephew, who was wearing a summer dress, and she was also wearing a summer dress.']	1
Helen got lunch ready for her cousin wearing a summer dress.	True	['Helen wore a summer dress while preparing lunch for her cousin, Helen prepared lunch for her cousin who was wearing a summer dress.']	1
Helen got lunch ready for her grandma wearing a summer dress.	True	['Helen got lunch ready for her grandma, who was wearing a summer dress; Helen wore a summer dress while getting lunch ready for her grandma.']	1
Helen got lunch ready for her kid wearing a summer dress.	True	['Helen got lunch ready for her kid, who was wearing a summer dress; Helen wore a summer dress while preparing lunch for her kid.']	1
Helen got lunch ready for her girl wearing a summer dress.	True	['Helen got lunch ready for her daughter wearing a summer dress, Helen got lunch ready for a girl who was wearing a summer dress.']	1
Helen got lunch ready for her friend wearing a summer dress.	True	['Helen got lunch ready for her friend, who was wearing a summer dress. (Helen is preparing lunch for her friend, and the friend is wearing a summer dress.)', 'Helen got dressed in a summer dress to go get lunch for her friend.']	1
Helen got lunch ready for her friend wearing a summer dress.	True	['Helen got lunch ready for her friend, who was wearing a summer dress; Helen wore a summer dress while getting lunch ready for her friend.']	1
Helen got lunch ready for her daughter-in-law wearing a summer dress.	True	['Helen got lunch ready for her daughter-in-law, who was wearing a summer dress; Helen wore a summer dress while preparing lunch for her daughter-in-law.']	1
Helen got lunch ready for her mum wearing a summer dress.	True	['Helen got lunch ready for her mum, who was wearing a summer dress; Helen wore a summer dress while getting lunch ready for her mum.']	1
Helen got lunch ready for her baby wearing a summer dress.	True	['Helen got lunch ready for her baby, who was wearing a summer dress; Helen wore a summer dress while getting lunch ready for her baby.']	1
